Applicant_ID,Name,Gender,Age,Experience_Years,Degree,Skills,Languages_Known,Applied_Role,Location,Salary_Expected,Certifications,Certifications_Count,Current_Employment_Status,Notice_Period_Days,Interview_Score,Work_Auth_Status,Previous_Company,Last_Company_Rating,Job_Type,Remote_Preference,Industry,GitHub_Profile,LinkedIn_Profile,Projects_Completed,Training_Completed,Employment_Gap_Years,Relocation_Ready,Freelance_Experience,Application_Status
878,John,Non-Binary,57,32,M.Sc,,"Excel, Power BI",ML Engineer,Seattle,347536,Yes,2,Unemployed,90,7,No,,4,Full-time,No,IT,No,No,3,No,2,No,No,Pending
853,Olivia,Non-Binary,57,3,M.Sc,"Python, SQL, Statistics","SQL, R",Data Scientist,New York,59823,Yes,1,Employed,90,,Yes,Google,5,Part-time,Yes,IT,Yes,Yes,12,Yes,2,No,No,Selected
191,John,Female,57,0,B.Tech,"Excel, SQL, Python","Python, SQL",Data Analyst,Seattle,30000,No,4,Employed,15,5,No,Google,1,Contract,Yes,IT,No,Yes,3,Yes,1,Yes,Yes,Rejected
568,David,Male,57,0,MBA,"Python, SQL, Statistics","Excel, Power BI",Data Scientist,Seattle,30000,No,5,Employed,15,9,Yes,None,5,Part-time,Yes,Education,Yes,No,14,Yes,5,No,No,Pending
594,John,Non-Binary,57,36,B.Tech,"Python, Machine Learning","Python, SQL",ML Engineer,New York,212628,Yes,4,Unemployed,90,6,Yes,Amazon,2,Part-time,No,IT,No,No,7,No,5,No,Yes,Selected
942,Olivia,Non-Binary,57,32,MBA,"SQL, Database Management","English, French",Database Admin,Seattle,313072,No,1,Unemployed,15,10,Yes,Tesla,3,Part-time,No,E-commerce,No,No,2,Yes,5,Yes,Yes,Rejected
687,Lisa,Female,57,21,Ph.D,"SQL, Database Management","English, Spanish",Database Admin,San Francisco,145143,No,1,Employed,30,10,No,Startup Inc.,1,Full-time,No,Education,Yes,Yes,6,Yes,2,Yes,No,Rejected
20,Sophia,Male,57,35,,"SQL, Database Management","Java, C++",Database Admin,New York,348885,No,1,Employed,45,10,No,Microsoft,2,Contract,Yes,E-commerce,No,Yes,7,Yes,0,Yes,No,Pending
248,Lisa,Non-Binary,57,11,B.Tech,,"English, Spanish",Data Scientist,Austin,102039,Yes,5,Unemployed,45,4,No,,2,Contract,Yes,Education,Yes,No,7,No,1,No,Yes,Selected
916,Mike,Male,57,23,Ph.D,"Power BI, SQL","English, French",BI Developer,Chicago,176257,No,5,Employed,60,1,Yes,Google,5,Full-time,Yes,Healthcare,No,No,10,Yes,2,No,Yes,Pending
774,David,Male,57,15,,"Power BI, SQL","Java, C++",BI Developer,San Francisco,,No,2,Unemployed,30,,Yes,Amazon,5,Contract,Yes,Healthcare,Yes,Yes,9,No,0,Yes,No,Selected
689,Olivia,Non-Binary,57,0,M.Sc,"Python, SQL, Statistics","Excel, Power BI",Data Scientist,Austin,30000,Yes,2,Unemployed,15,10,No,Amazon,5,Part-time,No,Healthcare,Yes,Yes,3,Yes,1,Yes,No,Pending
647,Sophia,Male,57,30,B.Sc,"Python, Machine Learning","Excel, Power BI",ML Engineer,Austin,195300,No,3,Unemployed,15,5,Yes,Amazon,3,Contract,No,Healthcare,No,No,8,No,0,No,No,Pending
278,John,Male,57,0,MBA,"Python, Machine Learning","English, French",ML Engineer,Austin,30000,Yes,2,Unemployed,60,3,No,Amazon,4,Full-time,No,Education,No,No,14,Yes,4,Yes,No,Rejected
835,John,Female,57,28,MBA,"Power BI, SQL","Java, C++",BI Developer,Chicago,238096,No,1,Unemployed,60,5,Yes,Tesla,4,Contract,Yes,IT,No,No,9,No,0,Yes,No,Selected
978,David,Female,57,7,MBA,"Python, Machine Learning","English, Spanish",ML Engineer,Austin,78342,Yes,3,Unemployed,15,5,Yes,Microsoft,5,Full-time,Yes,Finance,No,Yes,3,Yes,1,No,Yes,Rejected
191,John,Female,57,14,B.Sc,"Python, Machine Learning","English, French",ML Engineer,San Francisco,160578,Yes,1,Employed,15,1,Yes,IBM,5,Part-time,No,Retail,No,Yes,7,No,2,No,Yes,Selected
669,Robert,Female,58,0,Ph.D,"Python, SQL, Statistics","Excel, Power BI",Data Scientist,Seattle,,No,0,Employed,30,8,Yes,,3,Full-time,Yes,Finance,Yes,No,5,No,5,Yes,Yes,Rejected
1,Sophia,Female,58,27,,,"English, French",ML Engineer,Austin,,No,5,Employed,60,5,Yes,Microsoft,4,Contract,No,Healthcare,No,No,4,Yes,1,No,No,Selected
475,Sam,Non-Binary,58,37,M.Sc,,"English, Spanish",BI Developer,Seattle,217368,Yes,4,Unemployed,30,5,Yes,Startup Inc.,3,Part-time,Yes,IT,No,No,14,Yes,2,No,Yes,Selected
36,Amy,Male,58,36,B.Tech,"Python, SQL, Statistics","Python, SQL",Data Scientist,New York,387408,Yes,0,Employed,15,9,Yes,IBM,2,Contract,Yes,E-commerce,Yes,Yes,3,No,2,Yes,No,Rejected
783,Mike,Male,58,27,Ph.D,"Power BI, SQL","SQL, R",BI Developer,Austin,292170,No,5,Unemployed,90,8,No,,4,Full-time,Yes,IT,Yes,Yes,4,No,3,Yes,No,Pending
549,John,Male,58,35,B.Sc,"Power BI, SQL","SQL, R",BI Developer,Austin,,No,5,Unemployed,90,1,Yes,Amazon,5,Part-time,Yes,E-commerce,No,Yes,14,Yes,4,Yes,No,Selected
6,Amy,Male,58,33,B.Tech,"Excel, SQL, Python","SQL, R",Data Analyst,Seattle,221400,No,1,Unemployed,15,3,Yes,Microsoft,1,Full-time,Yes,Finance,Yes,No,12,No,3,Yes,Yes,Rejected
928,Sophia,Male,58,14,,"Python, SQL, Statistics","Python, SQL",Data Scientist,San Francisco,103878,No,2,Unemployed,60,7,No,Startup Inc.,2,Contract,No,IT,No,No,14,Yes,5,Yes,Yes,Selected
561,Sophia,Male,58,17,B.Sc,"Python, Machine Learning","English, Spanish",ML Engineer,San Francisco,144189,Yes,4,Employed,90,1,No,Amazon,1,Full-time,No,IT,Yes,No,10,Yes,1,Yes,Yes,Rejected
132,Amy,Male,58,3,B.Sc,,"Java, C++",ML Engineer,Austin,,Yes,2,Employed,60,,No,Amazon,3,Contract,No,Retail,Yes,Yes,0,No,3,Yes,Yes,Pending
938,Olivia,Male,58,0,M.Sc,"Power BI, SQL","English, French",BI Developer,Chicago,30000,Yes,2,Employed,90,5,No,None,3,Contract,Yes,Finance,Yes,Yes,6,Yes,5,No,No,Rejected
93,Emma,Male,58,7,B.Sc,"Python, Machine Learning","English, Spanish",ML Engineer,Seattle,96661,No,4,Unemployed,60,9,Yes,None,3,Part-time,No,IT,No,Yes,7,No,2,Yes,No,Selected
358,Olivia,Non-Binary,58,18,B.Sc,"Python, Machine Learning","Python, SQL",ML Engineer,Austin,146748,No,4,Employed,90,6,Yes,None,5,Part-time,No,E-commerce,Yes,No,11,Yes,1,No,Yes,Rejected
912,David,Female,58,35,Ph.D,"Power BI, SQL","Excel, Power BI",BI Developer,San Francisco,368835,Yes,0,Employed,60,10,No,Tesla,3,Full-time,Yes,IT,No,No,8,Yes,3,Yes,Yes,Rejected
156,Amy,Female,58,21,Ph.D,"Excel, SQL, Python","SQL, R",Data Analyst,Austin,204258,Yes,1,Employed,30,2,Yes,,1,Contract,Yes,E-commerce,No,Yes,12,Yes,0,Yes,No,Selected
407,Emma,Non-Binary,58,29,M.Sc,"SQL, Database Management","SQL, R",Database Admin,Austin,304630,Yes,2,Unemployed,60,9,No,IBM,2,Contract,No,Healthcare,No,No,2,Yes,5,Yes,Yes,Pending
512,Olivia,Non-Binary,58,36,M.Sc,,"English, Spanish",BI Developer,Austin,317820,Yes,1,Employed,30,6,Yes,Startup Inc.,5,Part-time,No,IT,Yes,No,14,Yes,5,Yes,Yes,Pending
118,Mike,Non-Binary,58,5,Ph.D,"Python, Machine Learning","SQL, R",ML Engineer,San Francisco,55460,Yes,1,Unemployed,30,5,Yes,IBM,2,Part-time,No,E-commerce,No,Yes,8,Yes,4,Yes,No,Selected
686,Robert,Female,58,3,MBA,,"SQL, R",BI Developer,Chicago,55593,Yes,3,Employed,15,5,Yes,Microsoft,3,Part-time,No,Finance,Yes,Yes,9,Yes,0,Yes,Yes,Pending
326,Amy,Non-Binary,58,8,B.Tech,,"English, Spanish",Data Scientist,Chicago,84720,No,0,Unemployed,30,3,Yes,Google,4,Part-time,No,Healthcare,Yes,Yes,4,Yes,1,No,Yes,Pending
513,John,Male,58,10,MBA,"Python, Machine Learning","English, Spanish",ML Engineer,San Francisco,115270,Yes,2,Employed,45,6,Yes,Amazon,5,Full-time,Yes,IT,No,Yes,9,Yes,3,Yes,Yes,Pending
554,Mike,Male,58,15,B.Sc,"SQL, Database Management","Python, SQL",Database Admin,Seattle,,Yes,5,Employed,30,4,No,Google,3,Full-time,No,Retail,No,Yes,5,Yes,2,Yes,No,Rejected
781,John,Non-Binary,58,11,B.Sc,"Excel, SQL, Python","Python, SQL",Data Analyst,New York,102171,Yes,4,Employed,60,10,Yes,Amazon,5,Full-time,No,E-commerce,No,No,0,Yes,3,Yes,Yes,Pending
150,Amy,Female,58,29,B.Tech,"SQL, Database Management","SQL, R",Database Admin,New York,216064,Yes,4,Unemployed,30,2,Yes,None,4,Full-time,No,Retail,No,Yes,8,Yes,1,No,Yes,Pending
216,Emma,Non-Binary,58,4,Ph.D,"SQL, Database Management","English, Spanish",Database Admin,Chicago,58396,Yes,1,Unemployed,30,1,No,Startup Inc.,1,Full-time,No,Healthcare,No,No,8,No,1,No,No,Selected
169,Amy,Non-Binary,58,30,MBA,"SQL, Database Management","English, Spanish",Database Admin,San Francisco,280710,No,0,Unemployed,60,1,Yes,Tesla,1,Full-time,Yes,Retail,Yes,No,5,No,1,Yes,No,Selected
126,Amy,Male,58,2,B.Tech,"Python, SQL, Statistics","SQL, R",Data Scientist,Chicago,48622,Yes,0,Unemployed,90,3,No,Tesla,1,Part-time,No,Finance,Yes,Yes,7,Yes,1,Yes,No,Rejected
386,Olivia,Non-Binary,58,31,MBA,"SQL, Database Management","Java, C++",Database Admin,Austin,254254,No,2,Employed,30,3,Yes,Google,4,Part-time,No,Education,No,Yes,3,Yes,5,Yes,No,Selected
781,John,Non-Binary,58,25,MBA,"Excel, SQL, Python","Excel, Power BI",Data Analyst,Chicago,,No,2,Employed,15,9,Yes,IBM,2,Part-time,Yes,Retail,No,No,4,No,3,Yes,No,Pending
386,Olivia,Non-Binary,58,32,MBA,"SQL, Database Management","English, French",Database Admin,New York,311504,No,1,Unemployed,90,10,No,Amazon,4,Part-time,No,IT,No,No,4,Yes,0,Yes,No,Pending
977,Robert,Non-Binary,59,2,B.Tech,,"English, French",Data Scientist,New York,43026,Yes,1,Employed,90,9,No,Amazon,4,Full-time,Yes,Education,Yes,No,6,Yes,2,No,No,Pending
821,Sophia,Non-Binary,59,23,B.Sc,"Python, Machine Learning","SQL, R",ML Engineer,Seattle,239208,Yes,1,Unemployed,60,5,No,Amazon,3,Contract,No,Healthcare,Yes,Yes,6,Yes,2,Yes,Yes,Rejected
249,Olivia,Male,59,2,B.Tech,"SQL, Database Management","English, French",Database Admin,Austin,49574,No,3,Unemployed,90,7,Yes,IBM,1,Full-time,Yes,Finance,No,No,6,No,4,No,No,Rejected
986,Sophia,Male,59,4,B.Sc,"Python, SQL, Statistics","Python, SQL",Data Scientist,Seattle,50092,Yes,0,Employed,45,9,Yes,,5,Contract,Yes,Finance,No,Yes,4,Yes,5,No,No,Selected
529,Amy,Male,59,24,MBA,"Python, Machine Learning","Python, SQL",ML Engineer,Seattle,158616,No,1,Unemployed,90,2,No,Microsoft,2,Full-time,Yes,Retail,Yes,Yes,3,No,1,Yes,No,Rejected
724,Lisa,Male,59,32,B.Sc,"Power BI, SQL","Java, C++",BI Developer,New York,306512,Yes,0,Employed,60,9,Yes,Amazon,5,Part-time,No,Education,Yes,No,7,No,1,No,Yes,Pending
926,Robert,Female,59,23,B.Sc,"Python, Machine Learning","SQL, R",ML Engineer,Chicago,200430,Yes,5,Unemployed,45,6,Yes,,3,Full-time,No,Education,No,Yes,0,Yes,1,Yes,Yes,Rejected
990,Emma,Male,59,15,,"Excel, SQL, Python","Python, SQL",Data Analyst,New York,167505,No,4,Employed,15,,Yes,None,3,Part-time,Yes,Education,No,No,0,No,5,No,No,Selected
867,Amy,Male,59,35,B.Sc,"Python, SQL, Statistics","SQL, R",Data Scientist,New York,337825,Yes,4,Unemployed,30,10,No,Amazon,2,Contract,Yes,Education,Yes,No,5,No,0,Yes,No,Rejected
313,John,Female,59,15,M.Sc,"Power BI, SQL","SQL, R",BI Developer,New York,136875,No,0,Unemployed,30,8,No,IBM,5,Full-time,Yes,E-commerce,Yes,Yes,1,No,1,Yes,No,Pending
364,David,Female,59,12,B.Tech,"Python, Machine Learning","English, Spanish",ML Engineer,Chicago,125736,Yes,5,Unemployed,15,1,Yes,IBM,2,Contract,Yes,E-commerce,Yes,Yes,11,Yes,4,Yes,Yes,Pending
799,Amy,Male,59,33,MBA,,"Excel, Power BI",Data Scientist,Austin,275355,Yes,4,Employed,30,2,No,Microsoft,2,Contract,No,Healthcare,Yes,No,2,Yes,4,Yes,No,Selected
442,Lisa,Male,59,0,MBA,"Python, SQL, Statistics","Excel, Power BI",Data Scientist,Seattle,30000,No,4,Employed,15,9,Yes,,1,Part-time,Yes,Education,Yes,Yes,3,No,0,No,Yes,Pending
218,John,Non-Binary,59,11,B.Tech,"Power BI, SQL","SQL, R",BI Developer,Austin,114623,Yes,4,Employed,15,4,No,Microsoft,5,Part-time,Yes,Retail,No,Yes,13,Yes,5,No,Yes,Pending
910,Sam,Female,59,19,M.Sc,"SQL, Database Management","Excel, Power BI",Database Admin,Chicago,165964,No,2,Employed,15,7,No,Amazon,1,Contract,No,Healthcare,No,No,1,No,1,No,No,Pending
13,John,Female,59,83,B.Tech,,"Excel, Power BI",Data Scientist,Seattle,451972,No,5,Unemployed,90,9,No,,1,Contract,Yes,Education,Yes,Yes,9,Yes,3,Yes,Yes,Rejected
69,John,Female,59,16,,,"English, French",BI Developer,Chicago,115088,No,2,Unemployed,15,3,No,Startup Inc.,1,Part-time,No,IT,Yes,No,6,Yes,3,Yes,No,Rejected
215,Mike,Non-Binary,59,23,B.Tech,"Excel, SQL, Python","English, French",Data Analyst,New York,205122,Yes,0,Employed,60,5,No,Startup Inc.,4,Part-time,No,Education,Yes,No,14,No,2,No,Yes,Rejected
323,Sam,Non-Binary,59,30,B.Tech,"Excel, SQL, Python","English, Spanish",Data Analyst,Seattle,325470,Yes,0,Unemployed,45,,Yes,,3,Contract,Yes,Retail,Yes,Yes,9,Yes,0,Yes,Yes,Pending
52,David,Male,59,3,MBA,"Python, Machine Learning","Java, C++",ML Engineer,Austin,48111,No,3,Employed,45,8,Yes,Amazon,3,Contract,No,Healthcare,No,No,0,No,3,Yes,Yes,Rejected
663,Emma,Female,59,25,B.Tech,"SQL, Database Management","Python, SQL",Database Admin,New York,275400,No,2,Employed,90,8,No,Tesla,4,Contract,Yes,Healthcare,No,Yes,2,Yes,2,No,No,Rejected
913,Olivia,Non-Binary,59,23,M.Sc,"Python, Machine Learning","Python, SQL",ML Engineer,San Francisco,222855,Yes,0,Employed,15,2,Yes,Tesla,2,Full-time,No,IT,No,No,1,No,4,Yes,Yes,Selected
313,Sophia,Female,59,9,B.Tech,"Python, SQL, Statistics","English, French",Data Scientist,Seattle,,Yes,2,Unemployed,30,9,No,Tesla,5,Part-time,Yes,Finance,No,Yes,12,Yes,2,No,Yes,Selected
383,Olivia,Non-Binary,59,41,,,"SQL, R",ML Engineer,San Francisco,390308,Yes,3,Unemployed,60,3,No,Tesla,5,Part-time,No,Finance,Yes,No,8,No,1,Yes,No,Selected
927,Sophia,Male,59,6,MBA,"Power BI, SQL","Excel, Power BI",BI Developer,Austin,76638,No,0,Employed,15,9,No,Tesla,5,Part-time,No,Education,Yes,No,7,Yes,1,Yes,Yes,Pending
913,Olivia,Non-Binary,59,3,Ph.D,"Excel, SQL, Python","English, Spanish",Data Analyst,San Francisco,54735,No,0,Unemployed,60,3,No,Amazon,1,Full-time,No,IT,No,Yes,2,Yes,4,No,Yes,Rejected
249,Olivia,Male,59,31,M.Sc,"Python, Machine Learning","Java, C++",ML Engineer,New York,301498,No,0,Unemployed,60,2,Yes,Startup Inc.,5,Contract,Yes,Education,Yes,Yes,4,No,0,No,No,Pending
383,Olivia,Non-Binary,59,11,Ph.D,"SQL, Database Management","English, French",Database Admin,San Francisco,86243,Yes,0,Unemployed,45,8,No,Google,5,Full-time,No,Retail,No,Yes,2,Yes,5,No,No,Pending
821,Sophia,Non-Binary,59,22,,,"SQL, R",ML Engineer,New York,145456,Yes,1,Employed,30,4,No,Microsoft,5,Contract,No,Retail,Yes,Yes,13,No,1,No,No,Pending
529,Amy,Male,59,5,B.Tech,"Excel, SQL, Python","English, Spanish",Data Analyst,Seattle,67765,No,5,Employed,30,4,Yes,Tesla,3,Contract,No,Finance,Yes,Yes,10,Yes,1,No,Yes,Rejected
724,Lisa,Male,59,1,Ph.D,"SQL, Database Management","SQL, R",Database Admin,Austin,35508,No,5,Employed,45,,Yes,,4,Part-time,No,Finance,No,Yes,12,No,2,Yes,Yes,Pending
282,Sophia,Female,100,12,M.Sc,,"English, Spanish",Database Admin,Chicago,95496,No,2,Employed,15,9,Yes,IBM,2,Part-time,No,Retail,Yes,Yes,11,No,2,No,Yes,Selected
282,Sophia,Female,100,9,B.Sc,,"English, French",Data Analyst,San Francisco,96384,Yes,2,Unemployed,30,6,No,,4,Contract,No,Education,Yes,Yes,10,No,2,Yes,Yes,Pending
755,Sophia,Non-Binary,103,9,B.Tech,"Python, SQL, Statistics","English, Spanish",Data Scientist,Seattle,92343,Yes,2,Unemployed,30,9,No,Tesla,5,Part-time,Yes,Finance,Yes,Yes,11,No,3,Yes,Yes,Selected
229,Mike,Female,104,18,B.Sc,"Python, Machine Learning","Excel, Power BI",ML Engineer,Austin,153354,Yes,3,Unemployed,60,9,Yes,Amazon,2,Part-time,Yes,Education,No,No,10,No,4,No,No,Selected
115,Emma,Female,107,33,B.Tech,"Excel, SQL, Python","English, Spanish",Data Analyst,Austin,279546,No,1,Unemployed,15,4,No,Tesla,2,Contract,No,Healthcare,Yes,Yes,5,No,0,No,Yes,Rejected
115,Emma,Female,107,1,Ph.D,"Power BI, SQL","Java, C++",BI Developer,Chicago,35959,No,2,Unemployed,60,5,No,Tesla,4,Full-time,No,Healthcare,Yes,No,4,No,2,Yes,No,Pending
26,Emma,Female,108,0,,,"English, Spanish",Data Analyst,Chicago,30000,Yes,2,Employed,15,6,No,Google,4,Full-time,No,Education,Yes,Yes,10,No,0,No,Yes,Pending
760,Lisa,Non-Binary,110,38,Ph.D,"SQL, Database Management","Python, SQL",Database Admin,Austin,301282,Yes,0,Employed,60,3,Yes,IBM,4,Full-time,No,Education,No,Yes,1,Yes,2,No,Yes,Selected
143,Olivia,Female,113,24,M.Sc,"Python, SQL, Statistics","English, Spanish",Data Scientist,Austin,,Yes,0,Employed,15,4,Yes,,4,Part-time,Yes,Retail,Yes,No,13,Yes,1,Yes,No,Selected
655,Sophia,Female,113,4,M.Sc,"Excel, SQL, Python","SQL, R",Data Analyst,Chicago,61396,No,0,Unemployed,45,9,No,Amazon,1,Contract,Yes,Healthcare,Yes,No,9,Yes,0,Yes,Yes,Selected
251,Robert,Male,113,15,Ph.D,"Power BI, SQL","English, French",BI Developer,New York,144840,Yes,2,Employed,60,9,No,Tesla,3,Contract,Yes,E-commerce,No,Yes,7,Yes,3,No,Yes,Pending
981,Mike,Male,,37,Ph.D,"Python, SQL, Statistics","Python, SQL",Data Scientist,Austin,265616,Yes,0,Employed,15,8,Yes,Tesla,3,Full-time,No,IT,Yes,No,5,No,2,Yes,No,Pending
829,Robert,Female,,23,MBA,"Excel, SQL, Python","English, French",Data Analyst,New York,178626,Yes,2,Employed,60,8,No,IBM,5,Part-time,No,IT,Yes,Yes,13,No,5,Yes,No,Rejected
285,Lisa,Female,,22,B.Tech,"Power BI, SQL","SQL, R",BI Developer,San Francisco,142860,Yes,3,Unemployed,30,6,No,Tesla,1,Part-time,Yes,Education,Yes,No,14,Yes,4,Yes,Yes,Selected
715,Mike,Male,,32,MBA,,"Java, C++",ML Engineer,San Francisco,312784,Yes,3,Unemployed,90,4,Yes,None,2,Part-time,No,E-commerce,No,Yes,2,Yes,1,Yes,No,Rejected
390,Amy,Male,,24,,,"Excel, Power BI",BI Developer,Chicago,176496,Yes,4,Unemployed,60,10,Yes,None,4,Full-time,No,Healthcare,Yes,No,12,No,2,Yes,Yes,Pending
160,Robert,Non-Binary,,40,B.Tech,"Power BI, SQL","Java, C++",BI Developer,San Francisco,424440,Yes,1,Employed,15,3,Yes,Google,5,Full-time,Yes,Retail,Yes,Yes,14,Yes,0,Yes,No,Pending
883,John,Non-Binary,,13,M.Sc,"SQL, Database Management","Python, SQL",Database Admin,San Francisco,150562,No,0,Unemployed,45,7,No,IBM,2,Contract,Yes,Healthcare,No,No,12,No,2,Yes,Yes,Pending
301,Emma,Female,,6,Ph.D,"Power BI, SQL","SQL, R",BI Developer,Austin,79842,No,5,Unemployed,90,9,Yes,Google,3,Full-time,Yes,Finance,No,Yes,0,Yes,1,Yes,No,Pending
353,Lisa,Non-Binary,,37,B.Sc,"Python, SQL, Statistics","SQL, R",Data Scientist,Chicago,243971,Yes,0,Unemployed,30,2,No,Startup Inc.,2,Contract,No,E-commerce,Yes,No,4,No,4,Yes,No,Pending
45,Emma,Male,,37,B.Tech,"SQL, Database Management","Excel, Power BI",Database Admin,Seattle,342761,Yes,1,Unemployed,30,4,Yes,Microsoft,4,Part-time,Yes,Retail,Yes,Yes,11,No,4,Yes,Yes,Pending
81,Mike,Non-Binary,,0,MBA,"SQL, Database Management","English, Spanish",Database Admin,San Francisco,30000,No,1,Employed,15,5,No,IBM,4,Full-time,Yes,Education,Yes,Yes,10,Yes,4,No,No,Rejected
826,Robert,Female,,28,B.Tech,"Excel, SQL, Python","Python, SQL",Data Analyst,Chicago,209228,No,4,Employed,90,10,No,Tesla,3,Full-time,Yes,Retail,No,Yes,1,Yes,5,No,No,Selected
368,Amy,Male,,4,Ph.D,"Excel, SQL, Python","Excel, Power BI",Data Analyst,New York,59460,No,1,Unemployed,60,2,Yes,Google,4,Full-time,No,Education,Yes,No,12,No,1,No,No,Rejected
128,Sophia,Non-Binary,,3,B.Sc,"Python, Machine Learning","English, French",ML Engineer,New York,45759,Yes,2,Unemployed,60,5,No,IBM,1,Full-time,No,E-commerce,No,No,1,Yes,5,Yes,Yes,Pending
164,Amy,Female,,2,MBA,"SQL, Database Management","Excel, Power BI",Database Admin,Chicago,47992,No,0,Unemployed,90,10,No,,5,Full-time,No,Healthcare,Yes,No,8,Yes,5,Yes,No,Selected
891,Emma,Male,,6,M.Sc,"Python, SQL, Statistics","English, French",Data Scientist,Austin,70308,Yes,1,Employed,45,3,Yes,IBM,3,Contract,Yes,Healthcare,No,No,10,No,2,Yes,No,Pending
371,David,Female,,2,Ph.D,"Power BI, SQL","English, French",BI Developer,Chicago,44732,Yes,2,Employed,60,,Yes,,3,Full-time,Yes,Education,No,No,12,Yes,1,Yes,No,Rejected
345,Olivia,Female,,0,M.Sc,"Excel, SQL, Python","SQL, R",Data Analyst,Chicago,30000,No,1,Employed,30,9,No,Amazon,2,Contract,Yes,Retail,No,Yes,14,Yes,1,Yes,Yes,Selected
559,Amy,Male,,37,,"Power BI, SQL","Excel, Power BI",BI Developer,Austin,281526,No,5,Unemployed,15,7,No,,3,Full-time,Yes,IT,Yes,No,9,No,2,No,Yes,Selected
349,Olivia,Male,,0,B.Sc,"SQL, Database Management","SQL, R",Database Admin,Seattle,30000,No,2,Unemployed,15,4,Yes,Amazon,5,Contract,No,Finance,No,Yes,6,No,3,Yes,No,Rejected
221,Mike,Non-Binary,,19,B.Tech,"Python, SQL, Statistics","SQL, R",Data Scientist,Austin,137312,No,3,Employed,30,1,No,,1,Full-time,No,Finance,No,Yes,5,No,5,No,Yes,Rejected
105,Sam,Male,,18,Ph.D,"Excel, SQL, Python","Java, C++",Data Analyst,Chicago,153138,Yes,2,Unemployed,90,9,Yes,Amazon,2,Contract,No,IT,Yes,Yes,14,Yes,4,No,No,Selected
197,Olivia,Non-Binary,,8,,"Python, SQL, Statistics","Java, C++",Data Scientist,Chicago,102048,No,4,Unemployed,30,2,Yes,Google,5,Full-time,Yes,Education,No,Yes,12,No,0,No,Yes,Selected
644,John,Male,,14,B.Tech,"Python, Machine Learning","SQL, R",ML Engineer,San Francisco,146032,No,2,Unemployed,30,7,Yes,None,3,Contract,Yes,Finance,No,Yes,0,Yes,5,Yes,No,Rejected
907,Emma,Male,,13,Ph.D,"Excel, SQL, Python","SQL, R",Data Analyst,Seattle,149054,No,1,Unemployed,90,9,Yes,Google,4,Contract,Yes,IT,Yes,No,14,Yes,0,No,Yes,Pending
868,Lisa,Female,,39,B.Tech,"Excel, SQL, Python","English, French",Data Analyst,Seattle,412200,No,3,Employed,30,4,No,None,4,Contract,Yes,Healthcare,No,Yes,13,Yes,2,Yes,No,Rejected
634,John,Male,,7,MBA,,"SQL, R",ML Engineer,Seattle,98026,Yes,3,Unemployed,45,5,No,IBM,5,Full-time,No,IT,Yes,No,9,Yes,0,Yes,No,Rejected
550,Amy,Female,,15,B.Sc,"Excel, SQL, Python","Python, SQL",Data Analyst,San Francisco,122655,Yes,2,Unemployed,45,10,Yes,Google,1,Contract,Yes,Retail,Yes,Yes,1,No,3,No,Yes,Rejected
566,David,Female,,15,B.Sc,"Power BI, SQL","Excel, Power BI",BI Developer,San Francisco,133440,No,1,Unemployed,30,1,Yes,Amazon,4,Contract,Yes,Healthcare,Yes,Yes,10,Yes,1,No,No,Selected
95,Sophia,Female,,3,MBA,,"Python, SQL",Data Scientist,Austin,47994,Yes,3,Unemployed,30,9,No,Amazon,5,Contract,No,E-commerce,No,No,6,Yes,4,No,No,Selected
850,Sam,Female,,41,,"Python, SQL, Statistics","Java, C++",Data Scientist,Austin,342789,No,5,Employed,30,8,No,IBM,2,Contract,Yes,Education,Yes,No,14,Yes,0,Yes,No,Rejected
827,Amy,Non-Binary,,14,B.Sc,"Power BI, SQL","Python, SQL",BI Developer,San Francisco,164288,Yes,2,Employed,15,7,Yes,None,3,Part-time,Yes,Education,No,Yes,2,No,0,Yes,Yes,Rejected
388,Olivia,Female,,82,B.Tech,"Python, Machine Learning","English, Spanish",ML Engineer,Chicago,704614,No,2,Unemployed,60,6,Yes,IBM,1,Contract,Yes,Education,No,Yes,1,No,2,No,No,Rejected
271,Emma,Female,,10,B.Tech,"Power BI, SQL","English, Spanish",BI Developer,Chicago,90850,Yes,2,Unemployed,90,9,Yes,Google,1,Contract,No,Finance,No,Yes,5,No,2,Yes,No,Rejected
778,Amy,Female,,21,Ph.D,"Excel, SQL, Python","Java, C++",Data Analyst,Austin,,Yes,3,Employed,45,5,No,None,2,Full-time,No,IT,No,No,7,Yes,1,Yes,No,Pending
7,Sam,Female,,0,M.Sc,"Excel, SQL, Python","Python, SQL",Data Analyst,Chicago,30000,No,0,Employed,30,9,No,Amazon,1,Contract,Yes,Retail,Yes,No,14,Yes,4,Yes,Yes,Selected
592,Amy,Male,,3,MBA,"Power BI, SQL","Excel, Power BI",BI Developer,Chicago,55593,Yes,1,Employed,15,5,Yes,Microsoft,5,Part-time,No,Finance,Yes,Yes,7,No,0,No,No,Pending
997,John,Non-Binary,,31,Ph.D,"Power BI, SQL","Java, C++",BI Developer,Chicago,228028,No,4,Employed,30,1,Yes,None,1,Full-time,No,IT,No,No,10,No,1,No,Yes,Selected
